0.5	5.332806570643283e-12	1.0
0.5	5.669753666546657e-12	1.0
0.5	6.025570524860678e-12	1.0
0.5	6.401183760678207e-12	1.0
0.5	6.7975597125905365e-12	1.0
0.5	7.2157059535651135e-12	1.0
0.5	7.656672855840828e-12	1.0
0.5	8.12155521181027e-12	1.0
0.5	8.611493912931455e-12	1.0
0.5	9.127677688787053e-12	1.0
0.5	9.6713449084873e-12	1.0
0.5	1.0243785446693485e-11	1.0
0.5	1.0846342616622416e-11	1.0
0.5	1.1480415172478471e-11	1.0
0.5	1.2147459383848997e-11	1.0
0.5	1.2848991184690937e-11	1.0
0.5	1.3586588399631738e-11	1.0
0.5	1.4361893050405836e-11	1.0
0.5	1.5176613745349705e-11	1.0
0.5	1.6032528154983297e-11	1.0
0.5	1.6931485576814077e-11	1.0
0.5	1.7875409592611852e-11	1.0
0.5	1.8866300821518146e-11	1.0
0.5	1.990623977247334e-11	1.0
0.5	2.0997389799568015e-11	1.0
0.5	2.214200016405241e-11	1.0
0.5	2.3342409206869187e-11	1.0
0.5	2.4601047635710717e-11	1.0
0.5	2.592044193074205e-11	1.0
0.5	2.730321787327566e-11	1.0
0.5	2.8752104201833356e-11	1.0
0.5	3.026993640018513e-11	1.0
0.5	3.1859660622113935e-11	1.0
0.5	3.352433775781982e-11	1.0
0.5	3.526714764704662e-11	1.0
0.5	3.709139344418964e-11	1.0
0.5	3.900050614082349e-11	1.0
0.5	4.0998049251276234e-11	1.0
0.5	4.308772366706835e-11	1.0
0.5	4.527337268623428e-11	1.0
0.5	4.7558987223749336e-11	1.0
0.5	4.9948711209496866e-11	1.0
0.5	5.2446847180429107e-11	1.0
0.5	5.505786207380099e-11	1.0
0.5	5.7786393228588965e-11	1.0
0.5	6.063725460244739e-11	1.0
0.5	6.361544321180306e-11	1.0
0.5	6.672614580294451e-11	1.0
0.5	6.997474576222673e-11	1.0
0.5	7.336683027378477e-11	1.0
0.5	7.690819773343061e-11	1.0
0.5	8.060486542769846e-11	1.0
0.5	8.446307748730245e-11	1.0
0.5	8.848931312458015e-11	1.0
0.5	9.269029516481394e-11	1.0
0.5	9.707299888165098e-11	1.0
0.5	1.0164466114718227e-10	1.0
0.5	1.064127899075909e-10	1.0
0.5	1.1138517399564075e-10	1.0
0.5	1.1656989329164982e-10	1.0
0.5	1.2197532924497612e-10	1.0
0.5	1.2761017576844078e-10	1.0
0.5	1.334834505185216e-10	1.0
0.5	1.3960450657457267e-10	1.0
0.5	1.4598304453075935e-10	1.0
0.5	1.5262912501484815e-10	1.0
0.5	1.5955318164845255e-10	1.0
0.5	1.6676603446381328e-10	1.0
0.5	1.7427890379268396e-10	1.0
0.5	1.8210342464340011e-10	1.0
0.5	1.902516615827333e-10	1.0
0.5	1.9873612413967078e-10	1.0
0.5	2.0756978274881934e-10	1.0
0.5	2.1676608525170318e-10	1.0
0.5	2.2633897397481954e-10	1.0
0.5	2.3630290340392426e-10	1.0
0.5	2.4667285847464846e-10	1.0
0.5	2.5746437350019634e-10	1.0
0.5	2.68693551757541e-10	1.0
0.5	2.8037708575422577e-10	1.0
0.5	2.925322781985867e-10	1.0
0.5	3.0517706369694536e-10	1.0
0.5	3.183300312020744e-10	1.0
0.5	3.3201044723801593e-10	1.0
0.5	3.4623827992713524e-10	1.0
0.5	3.610342238461162e-10	1.0
0.5	3.7641972573845763e-10	1.0
0.5	3.92417011111906e-10	1.0
0.5	4.0904911175016354e-10	1.0
0.5	4.2633989416914257e-10	1.0
0.5	4.4431408904899584e-10	1.0
0.5	4.629973216741418e-10	1.0
0.5	4.824161434145214e-10	1.0
0.5	5.025980642823737e-10	1.0
0.5	5.23571586599898e-10	1.0
0.5	5.453662398142817e-10	1.0
0.5	5.680126164977254e-10	1.0
0.5	5.915424095712727e-10	1.0
0.5	6.159884507924727e-10	1.0
0.5	6.413847505481553e-10	1.0
0.5	6.677665389948925e-10	1.0
0.5	6.951703085910445e-10	1.0
0.5	7.236338580656635e-10	1.0
0.5	7.531963378709348e-10	1.0
0.5	7.838982971662873e-10	1.0
0.5000000000000001	8.157817323838024e-10	1.0
0.5000000000000002	8.48890137426088e-10	1.0
0.5000000000000002	8.832685555493688e-10	1.0
0.5000000000000003	9.18963632986178e-10	1.0
0.5000000000000004	9.56023674363714e-10	1.0
0.5000000000000006	9.944986999756547e-10	1.0
0.5000000000000007	1.0344405049670032e-09	1.0
0.5000000000000008	1.0759027204933718e-09	1.0
0.500000000000001	1.1189408769179938e-09	1.0
0.5000000000000012	1.1636124691117016e-09	1.0
0.5000000000000013	1.2099770239230978e-09	1.0
0.5000000000000017	1.258096169888209e-09	1.0
0.500000000000002	1.3080337092510302e-09	1.0
0.5000000000000023	1.3598556923685365e-09	1.0
0.5000000000000027	1.4136304945759897e-09	1.0
0.500000000000003	1.469428895590668e-09	1.0
0.5000000000000034	1.5273241615345189e-09	1.0
0.5000000000000039	1.5873921296586809e-09	1.0
0.5000000000000043	1.6497112958553279e-09	1.0
0.5000000000000048	1.714362905044874e-09	1.0
0.5000000000000052	1.7814310445292361e-09	1.0
0.5000000000000058	1.851002740404585e-09	1.0
0.5000000000000063	1.9231680571298294e-09	1.0
0.5000000000000069	1.998020200349968e-09	1.0
0.5000000000000075	2.0756556230764243e-09	1.0
0.5000000000000082	2.1561741353295346e-09	1.0
0.500000000000009	2.239679017351509e-09	1.0
0.5000000000000098	2.3262771365014285e-09	1.0
0.5000000000000105	2.4160790679471536e-09	1.0
0.5000000000000114	2.5091992192724643e-09	1.0
0.5000000000000124	2.60575595912125e-09	1.0
0.5000000000000135	2.7058717500042046e-09	1.0
0.5000000000000147	2.8096732853971843e-09	1.0
0.5000000000000159	2.917291631264235e-09	1.0
0.5000000000000172	3.028862372142198e-09	1.0
0.5000000000000187	3.1445257619278766e-09	1.0
0.5000000000000201	3.26442687951288e-09	1.0
0.5000000000000216	3.388715789415541e-09	1.0
0.5000000000000233	3.5175477075636926e-09	1.0
0.5000000000000252	3.651083172386609e-09	1.0
0.5000000000000272	3.789488221379039e-09	1.0
0.5000000000000293	3.9329345733050455e-09	1.0
0.5000000000000316	4.081599816214246e-09	1.0
0.5000000000000341	4.235667601448091e-09	1.0
0.5000000000000367	4.395327843819e-09	1.0
0.5000000000000395	4.560776928150464e-09	1.0
0.5000000000000424	4.73221792237171e-09	1.0
0.5000000000000456	4.909860797366121e-09	1.0
0.500000000000049	5.093922653778377e-09	1.0
0.5000000000000525	5.2846279559911736e-09	1.0
0.5000000000000563	5.482208773488536e-09	1.0
0.5000000000000604	5.686905029828878e-09	1.0
0.5000000000000648	5.8989647594574975e-09	1.0
0.5000000000000695	6.118644372594691e-09	1.0
0.5000000000000744	6.3462089284425125e-09	1.0
0.5000000000000796	6.581932416960118e-09	1.0
0.5000000000000853	6.8260980494647885e-09	1.0
0.5000000000000913	7.078998558323063e-09	1.0
0.5000000000000976	7.3409365060039364e-09	1.0
0.5000000000001044	7.61222460377383e-09	1.0
0.5000000000001116	7.893186040320947e-09	1.0
0.5000000000001192	8.184154820604816e-09	1.0
0.5000000000001273	8.485476115235184e-09	1.0
0.5000000000001359	8.79750662069298e-09	1.0
0.500000000000145	9.120614930714967e-09	1.0
0.5000000000001548	9.455181919172666e-09	1.0
0.5000000000001651	9.801601134785512e-09	1.0
0.5000000000001761	1.0160279208017687e-08	1.0
0.5000000000001877	1.053163627051789e-08	1.0
0.5000000000002001	1.091610638747135e-08	1.0
0.5000000000002132	1.1314138003243738e-08	1.0
0.500000000000227	1.1726194400707136e-08	1.0
0.5000000000002418	1.215275417464917e-08	1.0
0.5000000000002575	1.2594311719677525e-08	1.0
0.500000000000274	1.3051377733043488e-08	1.0
0.5000000000002915	1.3524479732819913e-08	1.0
0.5000000000003101	1.401416259188104e-08	1.0
0.5000000000003296	1.4520989088143957e-08	1.0
0.5000000000003504	1.5045540471544155e-08	1.0
0.5000000000003724	1.558841704823063e-08	1.0
0.5000000000003956	1.615023878247931e-08	1.0
0.5000000000004201	1.673164591683732e-08	1.0
0.5000000000004461	1.733329961102449e-08	1.0
0.5000000000004734	1.79558826001331e-08	1.0
0.5000000000005024	1.8600099872681396e-08	1.0
0.5000000000005328	1.9266679369091702e-08	1.0
0.5000000000005651	1.9956372701179425e-08	1.0
0.5000000000005991	2.0669955893255123e-08	1.0
0.5000000000006349	2.1408230145458165e-08	1.0
0.5000000000006729	2.2172022619957227e-08	1.0
0.5000000000007129	2.2962187250670028e-08	1.0
0.5000000000007551	2.377960557717228e-08	1.0
0.5000000000007995	2.462518760348388e-08	1.0
0.5000000000008462	2.549987268243881e-08	1.0
0.5000000000008955	2.64046304263642e-08	1.0
0.5000000000009476	2.734046164481337e-08	1.0
0.5000000000010024	2.8308399310117664e-08	1.0
0.5000000000010602	2.9309509551542157e-08	1.0
0.5000000000011209	3.034489267885133e-08	1.0
0.5000000000011848	3.141568423611218e-08	1.0
0.5000000000012521	3.252305608658418e-08	1.0
0.5000000000013229	3.366821752956807e-08	1.0
0.5000000000013973	3.485241645010836e-08	1.0
0.5000000000014756	3.6076940502468236e-08	1.0
0.5000000000015579	3.734311832831958e-08	1.0
0.5000000000016444	3.865232081061574e-08	1.0
0.5000000000017353	4.000596236414002e-08	1.0
0.5000000000018309	4.140550226374883e-08	1.0
0.5000000000019312	4.285244601135518e-08	1.0
0.5000000000020367	4.4348346742725504e-08	1.0
0.5000000000021474	4.589480667519055e-08	1.0
0.5000000000022636	4.749347859740003e-08	1.0
0.5000000000023855	4.914606740227979e-08	1.0
0.5000000000025137	5.085433166438038e-08	1.0
0.5000000000026481	5.262008526283671e-08	1.0
0.5000000000027891	5.4445199051189804e-08	1.0
0.500000000002937	5.6331602575354174e-08	1.0
0.5000000000030921	5.8281285841047044e-08	1.0
0.5000000000032548	6.029630113202965e-08	1.0
0.5000000000034254	6.237876488054538e-08	1.0
0.5000000000036041	6.453085959137495e-08	1.0
0.5000000000037915	6.675483582096513e-08	1.0
0.5000000000039879	6.90530142131244e-08	1.0
0.5000000000041936	7.142778759281733e-08	1.0
0.5000000000044091	7.388162311962794e-08	1.0
0.5000000000046348	7.641706450250229e-08	1.0
0.5000000000048712	7.903673427742139e-08	1.0
0.5000000000051187	8.174333614969684e-08	1.0
0.5000000000053778	8.453965740262463e-08	1.0
0.500000000005649	8.742857137427595e-08	1.0
0.5000000000059328	9.041304000424847e-08	1.0
0.5000000000062297	9.349611645224746e-08	1.0
0.5000000000065403	9.668094779041267e-08	1.0
0.5000000000068653	9.99707777713544e-08	1.0
0.5000000000072051	1.0336894967391218e-07	1.0
0.5000000000075605	1.0687890922869775e-07	1.0
0.5000000000079321	1.1050420762553705e-07	1.0
0.5000000000083206	1.1424850460497693e-07	1.0
0.5000000000087267	1.1811557163607634e-07	1.0
0.5000000000091511	1.221092951827565e-07	1.0
0.5000000000095947	1.2623368006104058e-07	1.0
0.5000000000100581	1.304928528895703e-07	1.0
0.5000000000105422	1.3489106563584567e-07	1.0
0.5000000000110479	1.3943269926069408e-07	1.0
0.5000000000115762	1.4412226746353567e-07	1.0
0.5000000000121277	1.4896442053107507e-07	1.0
0.5000000000127037	1.5396394929211277e-07	1.0
0.5000000000133051	1.5912578918123537e-07	1.0
0.5000000000139329	1.6445502441421098e-07	1.0
0.500000000014588	1.6995689227798316e-07	1.0
0.5000000000152718	1.7563678753822797e-07	1.0
0.5000000000159854	1.8150026696750937e-07	1.0
0.5000000000167301	1.8755305399714084e-07	1.0
0.5000000000175069	1.9380104349593644e-07	1.0
0.5000000000183172	2.0025030667910979e-07	1.0
0.5000000000191624	2.0690709615065777e-07	1.0
0.500000000020044	2.1377785108264515e-07	1.0
0.5000000000209632	2.2086920253488729e-07	1.0
0.5000000000219218	2.281879789186113e-07	1.0
0.5000000000229212	2.3574121160776093e-07	1.0
0.5000000000239632	2.4353614070169644e-07	1.0
0.5000000000250491	2.5158022094312977e-07	1.0
0.5000000000261811	2.598811277952253e-07	1.0
0.5000000000273607	2.68446763681889e-07	1.0
0.5000000000285899	2.772852643953624e-07	1.0
0.5000000000298708	2.8640500567533505e-07	1.0
0.5000000000312053	2.958146099638863e-07	1.0
0.5000000000325954	3.0552295334066846e-07	1.0
0.5000000000340434	3.1553917264284474e-07	1.0
0.5000000000355517	3.258726727744016e-07	1.0
0.5000000000371224	3.3653313420956045e-07	1.0
0.5000000000387581	3.475305206951227e-07	1.0
0.5000000000404612	3.588750871566952e-07	1.0
0.5000000000422344	3.7057738781385384e-07	1.0
0.5000000000440806	3.826482845094221e-07	1.0
0.5000000000460024	3.950989552581568e-07	1.0
0.5000000000480027	4.0794090302025656e-07	1.0
0.5000000000500846	4.2118596470522984e-07	1.0
0.5000000000522512	4.348463204117865e-07	1.0
0.5000000000545058	4.489345029095441e-07	1.0
0.5000000000568519	4.634634073684724e-07	1.0
0.5000000000592928	4.784463013421314e-07	1.0
0.5000000000618322	4.938968350108969e-07	1.0
0.5000000000644739	5.09829051691503e-07	1.0
0.5000000000672219	5.262573986193786e-07	1.0
0.50000000007008	5.431967380103924e-07	1.0
0.5000000000730527	5.606623584087748e-07	1.0
0.5000000000761441	5.786699863281326e-07	1.0
0.5000000000793587	5.972357981926248e-07	1.0
0.5000000000827014	6.163764325855298e-07	1.0
0.5000000000861768	6.361090028125853e-07	1.0
0.5000000000897901	6.564511097876533e-07	1.0
0.5000000000935464	6.774208552484254e-07	1.0
0.500000000097451	6.990368553100495e-07	1.0
0.5000000001015097	7.213182543647386e-07	1.0
0.500000000105728	7.442847393355912e-07	1.0
0.500000000110112	7.679565542930383e-07	1.0
0.5000000001146679	7.923545154425086e-07	1.0
0.5000000001194024	8.175000264920963e-07	1.0
0.5000000001243218	8.434150944092002e-07	1.0
0.500000000129433	8.701223455753001e-07	1.0
0.5000000001347433	8.976450423482315e-07	1.0
0.5000000001402602	9.260071000415212e-07	1.0
0.5000000001459912	9.552331043305523e-07	1.0
0.5000000001519442	9.85348329095535e-07	1.0
0.5000000001581275	1.0163787547114682e-06	1.0
0.5000000001645496	1.0483510867955043e-06	1.0
0.5000000001712194	1.0812927754223358e-06	1.0
0.5000000001781458	1.1152320348184582e-06	1.0
0.5000000001853385	1.1501978635463883e-06	1.0
0.5000000001928072	1.1862200651901507e-06	1.0
0.5000000002005621	1.2233292695535813e-06	1.0
0.5000000002086137	1.2615569543832393e-06	1.0
0.5000000002169727	1.3009354676279692e-06	1.0
0.5000000002256505	1.3414980502473975e-06	1.0
0.5000000002346588	1.38327885958191e-06	1.0
0.5000000002440096	1.4263129932969132e-06	1.0
0.5000000002537154	1.47063651391445e-06	1.0
0.5000000002637891	1.516286473945503e-06	1.0
0.5000000002742441	1.563300941636604e-06	1.0
0.5000000002850943	1.611719027344634e-06	1.0
0.500000000296354	1.661580910553994e-06	1.0
0.5000000003080382	1.7129278675506071e-06	1.0
0.500000000320162	1.765802299767514e-06	1.0
0.5000000003327415	1.820247762817115e-06	1.0
0.5000000003457932	1.8763089962254249e-06	1.0
0.500000000359334	1.934031953884009e-06	1.0
0.5000000003733817	1.993463835235595e-06	1.0
0.5000000003879543	2.054653117209654e-06	1.0
0.5000000004030709	2.1176495869246067e-06	1.0
0.500000000418751	2.1825043751736004e-06	1.0
0.5000000004350148	2.2492699907111735e-06	1.0
0.5000000004518833	2.31800035535845e-06	1.0
0.5000000004693781	2.3887508399448627e-06	1.0
0.5000000004875215	2.4615783011047515e-06	1.0
0.5000000005063366	2.536541118947558e-06	1.0
0.5000000005258477	2.6136992356206866e-06	1.0
0.5000000005460794	2.6931141947844932e-06	1.0
0.5000000005670575	2.7748491820192255e-06	1.0
0.5000000005888083	2.858969066184141e-06	1.0
0.5000000006113595	2.945540441749408e-06	1.0
0.5000000006347395	3.034631672121797e-06	1.0
0.5000000006589775	3.1263129339855803e-06	1.0
0.5000000006841041	3.2206562626804634e-06	1.0
0.5000000007101507	3.3177355986387884e-06	1.0
0.5000000007371497	3.4176268349046814e-06	1.0
0.5000000007651347	3.520407865758247e-06	1.0
0.5000000007941406	3.626158636468337e-06	1.0
0.5000000008242034	3.734961194197897e-06	1.0
0.5000000008553602	3.8468997400863074e-06	1.0
0.5000000008876494	3.962060682533634e-06	1.0
0.5000000009211109	4.080532691712145e-06	1.0
0.5000000009557856	4.202406755330928e-06	1.0
0.5000000009917163	4.327776235679943e-06	1.0
0.5000000010289467	4.456736927980303e-06	1.0
0.5000000010675225	4.58938712006811e-06	1.0
0.5000000011074905	4.725827653439637e-06	1.0
0.5000000011488995	4.8661619856861904e-06	1.0
0.5000000011917994	5.010496254347501e-06	1.0
0.5000000012362423	5.158939342213002e-06	1.0
0.500000001282282	5.311602944100909e-06	1.0
0.5000000013299737	5.468601635145552e-06	1.0
0.5000000013793748	5.630052940623955e-06	1.0
0.5000000014305448	5.796077407353233e-06	1.0
0.5000000014835446	5.9667986766909325e-06	1.0
0.5000000015384378	6.142343559171022e-06	1.0
0.5000000015952898	6.322842110808816e-06	1.0
0.5000000016541681	6.508427711108739e-06	1.0
0.5000000017151428	6.699237142809382e-06	1.0
0.5000000017782859	6.895410673400975e-06	1.0
0.5000000018436721	7.0970921384509886e-06	1.0
0.5000000019113786	7.30442902677418e-06	1.0
0.500000001981485	7.517572567484102e-06	1.0
0.5000000020540736	7.73667781896367e-06	1.0
0.5000000021292297	7.961903759793083e-06	1.0
0.500000002207041	8.193413381674028e-06	1.0
0.5000000022875983	8.431373784389797e-06	1.0
0.5000000023709955	8.675956272841607e-06	1.0
0.5000000024573296	8.927336456202103e-06	1.0
0.5000000025467005	9.185694349227752e-06	1.0
0.5000000026392117	9.451214475772496e-06	1.0
0.5000000027349701	9.724085974545822e-06	1.0
0.5000000028340861	1.000450270715905e-05	1.0
0.5000000029366736	1.0292663368504455e-05	1.0
0.5000000030428503	1.058877159951253e-05	1.0
0.500000003152738	1.0893036102333519e-05	1.0
0.5000000032664621	1.1205670757990003e-05	1.0
0.5000000033841523	1.1526894746548263e-05	1.0
0.5000000035059425	1.1856932669856756e-05	1.0
0.5000000036319713	1.2196014676900979e-05	1.0
0.5000000037623812	1.2544376591824713e-05	1.0
0.5000000038973199	1.2902260044668485e-05	1.0
0.5000000040369397	1.3269912604876942e-05	1.0
0.5000000041813977	1.3647587917627603e-05	1.0
0.5000000043308562	1.4035545843034363e-05	1.0
0.5000000044854831	1.4434052598279945e-05	1.0
0.5000000046454514	1.484338090273238e-05	1.0
0.5000000048109395	1.526381012610146e-05	1.0
